operator_id,operator,county,section
17441,CHESAPEAKE OPERATING LLC,CANADIAN,24
23271,MID-CON ENERGY OPERATING LLC,CANADIAN,14
21194,CIMAREX ENERGY CO,CANADIAN,33
22078,COMPLETE ENERGY SERVICES INC,CANADIAN,20
20751,DEVON ENERGY PRODUCTION CO LP,CANADIAN,13
22898,R360 OKLAHOMA LLC,CANADIAN,31
21194,CIMAREX ENERGY CO,CANADIAN,22
20751,DEVON ENERGY PRODUCTION CO LP,CANADIAN,2
18880,Y D F INC,CANADIAN,12
21194,CIMAREX ENERGY CO,CANADIAN,3
18877,WILLIAMS REID OPERATING INC,CANADIAN,6
22696,WILSON SALTWATER DISPOSAL INC     ,CARTER,4
23226,KODIAK OIL & GAS INC,CARTER,9
19169,JONES L E OPERATING INC,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,5
15097,DALES TANK TRUCK SERVICE INC,CARTER,4
14156,CITATION OIL & GAS CORPORATION,CARTER,4
14156,CITATION OIL & GAS CORPORATION,CARTER,33
14156,CITATION OIL & GAS CORPORATION,CARTER,4
14156,CITATION OIL & GAS CORPORATION,CARTER,24
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,7
21023,BUTKIN OIL COMPANY LLC,CARTER,29
20652,WFW PRODUCTION COMPANY INC,CARTER,29
20652,WFW PRODUCTION COMPANY INC,CARTER,29
20652,WFW PRODUCTION COMPANY INC,CARTER,29
21023,BUTKIN OIL COMPANY LLC,CARTER,30
11739,MACK ENERGY CO,CARTER,30
11739,MACK ENERGY CO,CARTER,30
11739,MACK ENERGY CO,CARTER,30
13189,LEWIS OIL OPERATIONS LLC,CARTER,32
20652,WFW PRODUCTION COMPANY INC,CARTER,32
11739,MACK ENERGY CO,CARTER,31
11739,MACK ENERGY CO,CARTER,31
11739,MACK ENERGY CO,CARTER,31
11739,MACK ENERGY CO,CARTER,30
11739,MACK ENERGY CO,CARTER,30
11739,MACK ENERGY CO,CARTER,30
11739,MACK ENERGY CO,CARTER,30
11739,MACK ENERGY CO,CARTER,30
13189,LEWIS OIL OPERATIONS LLC,CARTER,5
19113,STEPHENS & JOHNSON OPERATING CO,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,7
19169,JONES L E OPERATING INC,CARTER,8
13189,LEWIS OIL OPERATIONS LLC,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
22795,TRINITY RESOURCES INC,CARTER,6
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
19113,STEPHENS & JOHNSON OPERATING CO,CARTER,6
14156,CITATION OIL & GAS CORPORATION,CARTER,12
14156,CITATION OIL & GAS CORPORATION,CARTER,12
14156,CITATION OIL & GAS CORPORATION,CARTER,12
14156,CITATION OIL & GAS CORPORATION,CARTER,12
20652,WFW PRODUCTION COMPANY INC,CARTER,13
1161,JONES OIL COMPANY LLC (THE),CARTER,13
19792,KIRKPATRICK OIL COMPANY INC,CARTER,9
13189,LEWIS OIL OPERATIONS LLC,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14490,CHATHAM JIMMY R,CARTER,16
14490,CHATHAM JIMMY R,CARTER,16
14490,CHATHAM JIMMY R,CARTER,16
14490,CHATHAM JIMMY R,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
7279,NUB'S WELL SERVICING INC,CARTER,20
14156,CITATION OIL & GAS CORPORATION,CARTER,20
14156,CITATION OIL & GAS CORPORATION,CARTER,20
14156,CITATION OIL & GAS CORPORATION,CARTER,20
14156,CITATION OIL & GAS CORPORATION,CARTER,20
14490,CHATHAM JIMMY R,CARTER,21
14490,CHATHAM JIMMY R,CARTER,21
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
11739,MACK ENERGY CO,CARTER,25
11739,MACK ENERGY CO,CARTER,25
11739,MACK ENERGY CO,CARTER,25
11739,MACK ENERGY CO,CARTER,25
11739,MACK ENERGY CO,CARTER,25
11739,MACK ENERGY CO,CARTER,25
22182,LINN OPERATING INC,CARTER,31
11739,MACK ENERGY CO,CARTER,25
11739,MACK ENERGY CO,CARTER,25
7279,NUB'S WELL SERVICING INC,CARTER,29
7279,NUB'S WELL SERVICING INC,CARTER,29
7279,NUB'S WELL SERVICING INC,CARTER,29
7279,NUB'S WELL SERVICING INC,CARTER,29
7279,NUB'S WELL SERVICING INC,CARTER,29
7279,NUB'S WELL SERVICING INC,CARTER,29
7279,NUB'S WELL SERVICING INC,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
22182,LINN OPERATING INC,CARTER,31
14156,CITATION OIL & GAS CORPORATION,CARTER,31
14156,CITATION OIL & GAS CORPORATION,CARTER,31
22182,LINN OPERATING INC,CARTER,31
14156,CITATION OIL & GAS CORPORATION,CARTER,32
14156,CITATION OIL & GAS CORPORATION,CARTER,32
14156,CITATION OIL & GAS CORPORATION,CARTER,32
14156,CITATION OIL & GAS CORPORATION,CARTER,33
14156,CITATION OIL & GAS CORPORATION,CARTER,33
14156,CITATION OIL & GAS CORPORATION,CARTER,33
14156,CITATION OIL & GAS CORPORATION,CARTER,33
14156,CITATION OIL & GAS CORPORATION,CARTER,33
19583,TAYLOR OIL COMPANY,CARTER,34
22182,LINN OPERATING INC,CARTER,34
14156,CITATION OIL & GAS CORPORATION,CARTER,34
22182,LINN OPERATING INC,CARTER,35
23226,KODIAK OIL & GAS INC,CARTER,4
23226,KODIAK OIL & GAS INC,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,5
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,6
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
11739,MACK ENERGY CO,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
13189,LEWIS OIL OPERATIONS LLC,CARTER,16
13189,LEWIS OIL OPERATIONS LLC,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
14156,CITATION OIL & GAS CORPORATION,CARTER,17
11739,MACK ENERGY CO,CARTER,18
11739,MACK ENERGY CO,CARTER,18
1622,O'NEAL OIL & GAS CO,CARTER,18
1153,JONES L E PRODUCTION COMPANY,CARTER,21
19169,JONES L E OPERATING INC,CARTER,21
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
17576,CHEROKEE ROYALTIES & MINERALS INC,CARTER,26
11307,BURTON PAUL LLC,CARTER,26
1214,KINGERY DRILLING COMPANY INC,CARTER,26
19506,WHITE'S WELL SERVICE,CARTER,27
23226,KODIAK OIL & GAS INC,CARTER,27
1214,KINGERY DRILLING COMPANY INC,CARTER,27
19169,JONES L E OPERATING INC,CARTER,27
22043,BULLARD OIL COMPANY LLC,CARTER,28
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
14156,CITATION OIL & GAS CORPORATION,CARTER,30
22182,LINN OPERATING INC,CARTER,31
22182,LINN OPERATING INC,CARTER,31
22182,LINN OPERATING INC,CARTER,31
22182,LINN OPERATING INC,CARTER,31
22182,LINN OPERATING INC,CARTER,31
22182,LINN OPERATING INC,CARTER,31
551,DAUBE COMPANY,CARTER,35
1214,KINGERY DRILLING COMPANY INC,CARTER,35
22182,LINN OPERATING INC,CARTER,7
22182,LINN OPERATING INC,CARTER,7
22182,LINN OPERATING INC,CARTER,7
22182,LINN OPERATING INC,CARTER,7
22182,LINN OPERATING INC,CARTER,7
10266,HARMON C E OIL INC,CARTER,7
22182,LINN OPERATING INC,CARTER,7
22182,LINN OPERATING INC,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
22182,LINN OPERATING INC,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
22182,LINN OPERATING INC,CARTER,7
22182,LINN OPERATING INC,CARTER,7
14156,CITATION OIL & GAS CORPORATION,CARTER,7
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
14156,CITATION OIL & GAS CORPORATION,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,9
14156,CITATION OIL & GAS CORPORATION,CARTER,10
14156,CITATION OIL & GAS CORPORATION,CARTER,10
14156,CITATION OIL & GAS CORPORATION,CARTER,10
14156,CITATION OIL & GAS CORPORATION,CARTER,10
14156,CITATION OIL & GAS CORPORATION,CARTER,10
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,15
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
14156,CITATION OIL & GAS CORPORATION,CARTER,16
10266,HARMON C E OIL INC,CARTER,17
22182,LINN OPERATING INC,CARTER,17
10266,HARMON C E OIL INC,CARTER,17
10266,HARMON C E OIL INC,CARTER,17
10266,HARMON C E OIL INC,CARTER,17
10266,HARMON C E OIL INC,CARTER,18
22182,LINN OPERATING INC,CARTER,18
10266,HARMON C E OIL INC,CARTER,18
22182,LINN OPERATING INC,CARTER,18
22182,LINN OPERATING INC,CARTER,18
16896,CHAPARRAL ENERGY LLC,CARTER,20
16896,CHAPARRAL ENERGY LLC,CARTER,20
16896,CHAPARRAL ENERGY LLC,CARTER,21
16896,CHAPARRAL ENERGY LLC,CARTER,21
16896,CHAPARRAL ENERGY LLC,CARTER,21
16896,CHAPARRAL ENERGY LLC,CARTER,21
16896,CHAPARRAL ENERGY LLC,CARTER,21
14156,CITATION OIL & GAS CORPORATION,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,22
333,C & Y CASING PULLING COMPANY,CARTER,22
16896,CHAPARRAL ENERGY LLC,CARTER,22
16896,CHAPARRAL ENERGY LLC,CARTER,22
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
14156,CITATION OIL & GAS CORPORATION,CARTER,23
21023,BUTKIN OIL COMPANY LLC,CARTER,24
14156,CITATION OIL & GAS CORPORATION,CARTER,24
14156,CITATION OIL & GAS CORPORATION,CARTER,24
14156,CITATION OIL & GAS CORPORATION,CARTER,24
14156,CITATION OIL & GAS CORPORATION,CARTER,24
14156,CITATION OIL & GAS CORPORATION,CARTER,24
14156,CITATION OIL & GAS CORPORATION,CARTER,24
14156,CITATION OIL & GAS CORPORATION,CARTER,25
14156,CITATION OIL & GAS CORPORATION,CARTER,25
14156,CITATION OIL & GAS CORPORATION,CARTER,25
14156,CITATION OIL & GAS CORPORATION,CARTER,25
14156,CITATION OIL & GAS CORPORATION,CARTER,25
14156,CITATION OIL & GAS CORPORATION,CARTER,25
14156,CITATION OIL & GAS CORPORATION,CARTER,26
14156,CITATION OIL & GAS CORPORATION,CARTER,26
14156,CITATION OIL & GAS CORPORATION,CARTER,26
14156,CITATION OIL & GAS CORPORATION,CARTER,26
14156,CITATION OIL & GAS CORPORATION,CARTER,26
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,28
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,29
1214,KINGERY DRILLING COMPANY INC,CARTER,29
16896,CHAPARRAL ENERGY LLC,CARTER,30
16896,CHAPARRAL ENERGY LLC,CARTER,30
16896,CHAPARRAL ENERGY LLC,CARTER,30
21060,SEALS AND BROWN OIL OPERATING,CARTER,30
16896,CHAPARRAL ENERGY LLC,CARTER,27
16896,CHAPARRAL ENERGY LLC,CARTER,30
16896,CHAPARRAL ENERGY LLC,CARTER,30
16896,CHAPARRAL ENERGY LLC,CARTER,30
16896,CHAPARRAL ENERGY LLC,CARTER,30
16896,CHAPARRAL ENERGY LLC,CARTER,30
16896,CHAPARRAL ENERGY LLC,CARTER,32
16896,CHAPARRAL ENERGY LLC,CARTER,32
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,34
16896,CHAPARRAL ENERGY LLC,CARTER,34
16896,CHAPARRAL ENERGY LLC,CARTER,34
16896,CHAPARRAL ENERGY LLC,CARTER,34
16896,CHAPARRAL ENERGY LLC,CARTER,34
16896,CHAPARRAL ENERGY LLC,CARTER,34
16896,CHAPARRAL ENERGY LLC,CARTER,34
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,35
16896,CHAPARRAL ENERGY LLC,CARTER,35
16896,CHAPARRAL ENERGY LLC,CARTER,35
16896,CHAPARRAL ENERGY LLC,CARTER,35
16896,CHAPARRAL ENERGY LLC,CARTER,35
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
16896,CHAPARRAL ENERGY LLC,CARTER,33
22182,LINN OPERATING INC,CARTER,5
22182,LINN OPERATING INC,CARTER,5
22182,LINN OPERATING INC,CARTER,5
22182,LINN OPERATING INC,CARTER,5
22182,LINN OPERATING INC,CARTER,5
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
19506,WHITE'S WELL SERVICE,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,8
22182,LINN OPERATING INC,CARTER,9
22182,LINN OPERATING INC,CARTER,16
22182,LINN OPERATING INC,CARTER,16
22074,DALCOR ENERGY LLC,CARTER,16
22182,LINN OPERATING INC,CARTER,17
14490,CHATHAM JIMMY R,CARTER,21
22975,ALLEN OIL & GAS LLC,CARTER,21
17284,CHATHAM VICKIE R,CARTER,22
17284,CHATHAM VICKIE R,CARTER,22
23226,KODIAK OIL & GAS INC,CARTER,27
23226,KODIAK OIL & GAS INC,CARTER,27
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,34
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,34
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,34
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,34
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,35
14156,CITATION OIL & GAS CORPORATION,CARTER,31
14156,CITATION OIL & GAS CORPORATION,CARTER,32
14156,CITATION OIL & GAS CORPORATION,CARTER,32
14156,CITATION OIL & GAS CORPORATION,CARTER,32
14156,CITATION OIL & GAS CORPORATION,CARTER,33
21438,ARCOTEX OIL & GAS INC,CARTER,6
21003,XTO ENERGY INC,CARTER,9
20838,WILLIFORD PETROLEUM LLC,CARTER,11
20838,WILLIFORD PETROLEUM LLC,CARTER,13
20838,WILLIFORD PETROLEUM LLC,CARTER,13
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,13
20838,WILLIFORD PETROLEUM LLC,CARTER,14
21003,XTO ENERGY INC,CARTER,15
21003,XTO ENERGY INC,CARTER,15
20838,WILLIFORD PETROLEUM LLC,CARTER,13
19499,PHOENIX PETROCORP INC,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
20535,L & B OIL COMPANY,CARTER,20
20535,L & B OIL COMPANY,CARTER,20
20535,L & B OIL COMPANY,CARTER,20
21584,3R-OIL CORPORATION,CARTER,20
19499,PHOENIX PETROCORP INC,CARTER,20
19499,PHOENIX PETROCORP INC,CARTER,20
19499,PHOENIX PETROCORP INC,CARTER,20
14490,CHATHAM JIMMY R,CARTER,20
14490,CHATHAM JIMMY R,CARTER,20
21584,3R-OIL CORPORATION,CARTER,21
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,26
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,36
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,36
14156,CITATION OIL & GAS CORPORATION,CARTER,36
20838,WILLIFORD PETROLEUM LLC,CARTER,36
14156,CITATION OIL & GAS CORPORATION,CARTER,36
14156,CITATION OIL & GAS CORPORATION,CARTER,36
14156,CITATION OIL & GAS CORPORATION,CARTER,36
14156,CITATION OIL & GAS CORPORATION,CARTER,36
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,1
21967,TRIPLEDEE OPERATING COMPANY LLC,CARTER,1
1214,KINGERY DRILLING COMPANY INC,CARTER,3
14156,CITATION OIL & GAS CORPORATION,CARTER,3
14156,CITATION OIL & GAS CORPORATION,CARTER,3
14156,CITATION OIL & GAS CORPORATION,CARTER,3
14156,CITATION OIL & GAS CORPORATION,CARTER,4
14156,CITATION OIL & GAS CORPORATION,CARTER,4
14156,CITATION OIL & GAS CORPORATION,CARTER,4
14156,CITATION OIL & GAS CORPORATION,CARTER,4
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,5
11992,DEHART COMPANY (THE),CARTER,26
14156,CITATION OIL & GAS CORPORATION,CARTER,18
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,19
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,4
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,5
14156,CITATION OIL & GAS CORPORATION,CARTER,33
